site_id,healthevent_date_original,Sea lice count date,year,month,month_numerical,year class,species,company,site,zone,fish health event,occurance,Time of occurance(in months),Average time (months),yellow mouth,yellowmouth_control,srs,srscontrol,overall,overall_control
467,,6/1/2020,2020,June,6,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,7/1/2020,2020,July,7,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,8/1/2020,2020,August,8,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,9/1/2020,2020,September,9,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,10/1/2020,2020,October,10,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,11/1/2020,2020,November,11,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,6/1/2021,2021,June,6,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,8/1/2021,2021,August,8,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,9/1/2021,2021,September,9,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,10/1/2021,2021,October,10,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,11/1/2021,2021,November,11,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,12/1/2021,2021,December,12,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,1/1/2022,2022,January,1,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,2/1/2022,2022,February,2,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,3/1/2022,2022,March,3,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,4/1/2022,2022,April,4,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,5/1/2022,2022,May,5,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,6/1/2022,2022,June,6,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,7/1/2022,2022,July,7,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,8/1/2022,2022,August,8,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
467,,9/1/2022,2022,September,9,,,MOWI Canada West,Shaw Point,Broughton Archipelago,,,,,0,1,0,1,0,1
520,,1/1/2016,2016,January,1,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,2/1/2016,2016,February,2,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,3/1/2016,2016,March,3,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,4/1/2016,2016,April,4,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,5/1/2016,2016,May,5,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,6/1/2016,2016,June,6,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,11/1/2017,2017,November,11,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,12/1/2017,2017,December,12,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,1/1/2018,2018,January,1,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,2/1/2018,2018,February,2,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,3/1/2018,2018,March,3,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,4/1/2018,2018,April,4,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,5/1/2018,2018,May,5,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,6/1/2018,2018,June,6,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,7/1/2018,2018,July,7,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,10/1/2018,2018,October,10,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,11/1/2018,2018,November,11,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,12/1/2018,2018,December,12,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,1/1/2019,2019,January,1,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,2/1/2019,2019,February,2,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,3/1/2019,2019,March,3,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,4/1/2019,2019,April,4,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,5/1/2019,2019,May,5,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,10/1/2021,2021,October,10,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,12/1/2021,2021,December,12,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,1/1/2022,2022,January,1,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,2/1/2022,2022,February,2,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,3/1/2022,2022,March,3,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,5/1/2022,2022,May,5,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,6/1/2022,2022,June,6,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,7/1/2022,2022,July,7,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,9/1/2022,2022,September,9,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,11/1/2022,2022,November,11,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
520,,12/1/2022,2022,December,12,,,Cermaq Canada,Binns Island,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,1/1/2016,2016,January,1,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,2/1/2017,2017,February,2,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,3/1/2017,2017,March,3,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,4/1/2017,2017,April,4,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,5/1/2017,2017,May,5,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,7/1/2017,2017,July,7,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,8/1/2017,2017,August,8,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,11/1/2017,2017,November,11,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,12/1/2017,2017,December,12,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,1/1/2018,2018,January,1,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,2/1/2018,2018,February,2,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,3/1/2018,2018,March,3,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,4/1/2018,2018,April,4,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,5/1/2018,2018,May,5,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,6/1/2018,2018,June,6,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,7/1/2018,2018,July,7,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,8/1/2018,2018,August,8,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,9/1/2018,2018,September,9,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,3/1/2021,2021,March,3,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,4/1/2021,2021,April,4,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,6/1/2021,2021,June,6,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,7/1/2021,2021,July,7,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,8/1/2021,2021,August,8,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,9/1/2021,2021,September,9,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,10/1/2021,2021,October,10,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,11/1/2021,2021,November,11,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,12/1/2021,2021,December,12,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,1/1/2022,2022,January,1,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,2/1/2022,2022,February,2,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,3/1/2022,2022,March,3,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
526,,4/1/2022,2022,April,4,,,Cermaq Canada,Vantage,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,3/1/2016,2016,March,3,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,4/1/2016,2016,April,4,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,6/1/2016,2016,June,6,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,7/1/2016,2016,July,7,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,8/1/2016,2016,August,8,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,9/1/2016,2016,September,9,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,4/1/2017,2017,April,4,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,5/1/2017,2017,May,5,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,6/1/2017,2017,June,6,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,7/1/2017,2017,July,7,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,8/1/2017,2017,August,8,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,10/1/2017,2017,October,10,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,11/1/2017,2017,November,11,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,12/1/2017,2017,December,12,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,1/1/2018,2018,January,1,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,2/1/2018,2018,February,2,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,3/1/2018,2018,March,3,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,4/1/2018,2018,April,4,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,5/1/2018,2018,May,5,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,6/1/2018,2018,June,6,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,7/1/2018,2018,July,7,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,2/1/2019,2019,February,2,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,4/1/2019,2019,April,4,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,5/1/2019,2019,May,5,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,6/1/2019,2019,June,6,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,7/1/2019,2019,July,7,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,9/1/2019,2019,September,9,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,10/1/2019,2019,October,10,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,11/1/2019,2019,November,11,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,12/1/2019,2019,December,12,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,1/1/2020,2020,January,1,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,2/1/2020,2020,February,2,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,3/1/2020,2020,March,3,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,4/1/2020,2020,April,4,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,5/1/2020,2020,May,5,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,6/1/2020,2020,June,6,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,7/1/2020,2020,July,7,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,8/1/2020,2020,August,8,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,9/1/2020,2020,September,9,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,3/1/2021,2021,March,3,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,4/1/2021,2021,April,4,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,6/1/2021,2021,June,6,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,7/1/2021,2021,July,7,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,8/1/2021,2021,August,8,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,9/1/2021,2021,September,9,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,11/1/2021,2021,November,11,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,12/1/2021,2021,December,12,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,1/1/2022,2022,January,1,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,2/1/2022,2022,February,2,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
527,,3/1/2022,2022,March,3,,,Cermaq Canada,75,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,2/1/2016,2016,February,2,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,3/1/2016,2016,March,3,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,4/1/2016,2016,April,4,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,6/1/2016,2016,June,6,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,7/1/2016,2016,July,7,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,8/1/2016,2016,August,8,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,10/1/2016,2016,October,10,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,11/1/2016,2016,November,11,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,12/1/2016,2016,December,12,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,1/1/2017,2017,January,1,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,2/1/2017,2017,February,2,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,3/1/2017,2017,March,3,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,4/1/2017,2017,April,4,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,5/1/2017,2017,May,5,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,6/1/2017,2017,June,6,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,7/1/2017,2017,July,7,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,8/1/2017,2017,August,8,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,9/1/2017,2017,September,9,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,10/1/2017,2017,October,10,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,4/1/2018,2018,April,4,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,5/1/2018,2018,May,5,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,6/1/2018,2018,June,6,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,7/1/2018,2018,July,7,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,9/1/2018,2018,September,9,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,12/1/2019,2019,December,12,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,1/1/2020,2020,January,1,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,2/1/2020,2020,February,2,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,3/1/2020,2020,March,3,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,4/1/2020,2020,April,4,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,5/1/2020,2020,May,5,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,6/1/2020,2020,June,6,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,8/1/2020,2020,August,8,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,10/1/2020,2020,October,10,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,11/1/2020,2020,November,11,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,12/1/2020,2020,December,12,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,1/1/2021,2021,January,1,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,2/1/2021,2021,February,2,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,3/1/2021,2021,March,3,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,4/1/2021,2021,April,4,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,5/1/2021,2021,May,5,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,6/1/2021,2021,June,6,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,11/1/2021,2021,November,11,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,1/1/2022,2022,January,1,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,2/1/2022,2022,February,2,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,3/1/2022,2022,March,3,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,4/1/2022,2022,April,4,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,5/1/2022,2022,May,5,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,7/1/2022,2022,July,7,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,8/1/2022,2022,August,8,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,11/1/2022,2022,November,11,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
540,,12/1/2022,2022,December,12,,,Cermaq Canada,Larsen Island,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,1/1/2016,2016,January,1,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,2/1/2016,2016,February,2,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,3/1/2016,2016,March,3,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,4/1/2016,2016,April,4,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,5/1/2016,2016,May,5,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,6/1/2016,2016,June,6,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,7/1/2016,2016,July,7,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,8/1/2016,2016,August,8,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,9/1/2016,2016,September,9,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,10/1/2016,2016,October,10,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,12/1/2016,2016,December,12,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,1/1/2017,2017,January,1,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,2/1/2017,2017,February,2,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,3/1/2017,2017,March,3,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,4/1/2017,2017,April,4,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,5/1/2017,2017,May,5,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,6/1/2017,2017,June,6,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,7/1/2017,2017,July,7,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,8/1/2017,2017,August,8,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,10/1/2017,2017,October,10,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,11/1/2017,2017,November,11,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,12/1/2017,2017,December,12,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,1/1/2018,2018,January,1,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,2/1/2018,2018,February,2,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,3/1/2018,2018,March,3,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,4/1/2018,2018,April,4,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,5/1/2018,2018,May,5,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,6/1/2018,2018,June,6,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,7/1/2018,2018,July,7,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,2/1/2019,2019,February,2,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,4/1/2019,2019,April,4,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,5/1/2019,2019,May,5,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,6/1/2019,2019,June,6,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,7/1/2019,2019,July,7,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,9/1/2019,2019,September,9,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,11/1/2019,2019,November,11,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,12/1/2019,2019,December,12,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,1/1/2020,2020,January,1,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,2/1/2020,2020,February,2,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,3/1/2020,2020,March,3,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,4/1/2020,2020,April,4,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,5/1/2020,2020,May,5,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
543,,6/1/2020,2020,June,6,,,Cermaq Canada,Sir Edmund Bay,Clayoquot Sound,,,,,0,1,0,1,0,1
